series_id,country_code,country_name,year,value
EG.ELC.ACCS.ZS,USA,United States,2022,100.0
EG.ELC.ACCS.ZS,USA,United States,2021,100.0
EG.ELC.ACCS.ZS,USA,United States,2020,100.0
EG.ELC.ACCS.ZS,USA,United States,2019,100.0
EG.ELC.ACCS.ZS,USA,United States,2018,100.0
EG.ELC.ACCS.ZS,USA,United States,2017,100.0
EG.ELC.ACCS.ZS,USA,United States,2016,100.0
EG.ELC.ACCS.ZS,USA,United States,2015,100.0
EG.ELC.ACCS.ZS,USA,United States,2014,100.0
EG.ELC.ACCS.ZS,USA,United States,2013,100.0
EG.ELC.ACCS.ZS,USA,United States,2012,100.0
EG.ELC.ACCS.ZS,USA,United States,2011,100.0
EG.ELC.ACCS.ZS,USA,United States,2010,100.0
EG.ELC.ACCS.ZS,USA,United States,2009,100.0
EG.ELC.ACCS.ZS,USA,United States,2008,100.0
EG.ELC.ACCS.ZS,USA,United States,2007,100.0
EG.ELC.ACCS.ZS,USA,United States,2006,100.0
EG.ELC.ACCS.ZS,USA,United States,2005,100.0
EG.ELC.ACCS.ZS,USA,United States,2004,100.0
EG.ELC.ACCS.ZS,USA,United States,2003,100.0
EG.ELC.ACCS.ZS,USA,United States,2002,100.0
EG.ELC.ACCS.ZS,USA,United States,2001,100.0
EG.ELC.ACCS.ZS,USA,United States,2000,100.0
EG.ELC.ACCS.ZS,USA,United States,1999,100.0
EG.ELC.ACCS.ZS,USA,United States,1998,100.0
EG.ELC.ACCS.ZS,USA,United States,1997,100.0
EG.ELC.ACCS.ZS,USA,United States,1996,100.0
EG.ELC.ACCS.ZS,USA,United States,1995,100.0
EG.ELC.ACCS.ZS,USA,United States,1994,100.0
EG.ELC.ACCS.ZS,USA,United States,1993,100.0
EG.ELC.ACCS.ZS,USA,United States,1992,100.0
EG.ELC.ACCS.ZS,USA,United States,1991,100.0
EG.ELC.ACCS.ZS,USA,United States,1990,100.0
